trait,id,common_id,study_id,study_name,country,gradient_id,species,family,ele_level,treatment,control,sd_treatment,sd_control,n_individuals,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log,yi,vi
Nmass,968,74,9,Casper et al. (2012),Mongolia,Lake Khuvsgul B,Potentilla acaulis,Rosaceae,2,1.696774194,1.587096774,0.31737739,0.40393486,5,h,100.75,51.01,0.5602,133.587646484375,9.86666685342789,1780,1705,75,4.31748811353631,0.066822496633513,0.019952605764678
Nmass,969,75,9,Casper et al. (2012),Mongolia,Lake Khuvsgul B,Potentilla sericea,Rosaceae,2,1.493506494,1.545454545,0.37751797,0.435597658,5,h,100.75,51.01,0.5602,133.587646484375,9.86666685342789,1780,1705,75,4.31748811353631,-0.034191364123727,0.028667536390698
Nmass,970,76,29,Kogami et al. (2001),Japan,Mt. Fuji,Reynoutria japonica,Polygonaceae,2,2.12,2.34,0.42,0.26,12,h,138.64,35.16,1.8925,131.504440307617,25,2500,10,2490,7.82003798945875,-0.098734840685689,0.004299543501414
Nmass,971,77,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga trifurcata,Saxifragaceae,2,1.139549068,1.154815424,0.059387325,0.109518439,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,540,100,440,6.08677472691231,-0.013307895374635,0.001170987469194
Nmass,972,77,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga trifurcata,Saxifragaceae,3,1.094592928,1.154815424,0.088995604,0.109518439,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1064,100,964,6.87109129461055,-0.053557986243593,0.001560438890933
Nmass,973,77,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga trifurcata,Saxifragaceae,4,1.063185307,1.154815424,0.071830919,0.109518439,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1360,100,1260,7.13886699994552,-0.082671116422599,0.001355854958167
Nmass,974,78,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga canaliculata,Saxifragaceae,2,0.995652869,1.066193805,0.118926867,0.122226482,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1430,1360,70,4.24849524204936,-0.068451722282042,0.002740927908259
Nmass,975,78,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga canaliculata,Saxifragaceae,3,1.023554002,1.066193805,0.081759516,0.122226482,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1872,1360,512,6.23832462503951,-0.040814228216912,0.001952241043609
Nmass,976,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,2,2.70887574,1.984615385,0.362360083925886,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,326,230,96,4.56434819146784,0.311108558066621,0.000715751928606
Nmass,977,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,3,2.21183432,1.984615385,0.29587199515669,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,455,230,225,5.41610040220442,0.108397045652574,0.000715751928606
Nmass,978,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,4,2.233136095,1.984615385,0.29872148465626,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,562,230,332,5.80513496891649,0.117981783497277,0.000715751928606
Nmass,979,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,5,2.169230769,1.984615385,0.290173016023782,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,647,230,417,6.0330862217988,0.088947485716315,0.000715751928606
Nmass,980,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,6,2.133727811,1.984615385,0.285423866902421,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,768,230,538,6.28785856016178,0.072445461349926,0.000715751928606
Nmass,981,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,7,2.346745562,1.984615385,0.31391876203189,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,900,230,670,6.50727771238501,0.167604366447317,0.000715751928606
Nmass,982,79,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,8,2.353846154,1.984615385,0.314868591909669,0.265477440271662,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,996,230,766,6.64118216974059,0.170625516902324,0.000715751928606
Nmass,983,80,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,2,2.454001869,2.46596076,0.328266191791108,0.329865905163867,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,405,326,79,4.36944785246702,-0.004861384304668,0.000715751928606
Nmass,984,80,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,3,2.599750856,2.46596076,0.347762698914552,0.329865905163867,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,495,326,169,5.12989871492307,0.05283412361379,0.000715751928606
Nmass,985,80,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,4,2.588539396,2.46596076,0.346262967669393,0.329865905163867,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,600,326,274,5.61312810638807,0.048512284662477,0.000715751928606
Nmass,986,80,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,5,2.407412021,2.46596076,0.322033974867281,0.329865905163867,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,710,326,384,5.95064255258773,-0.024029171901934,0.000715751928606
Nmass,987,80,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,6,2.815882903,2.46596076,0.376674186264648,0.329865905163867,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,806,326,480,6.17378610390194,0.132694362482943,0.000715751928606
Nmass,988,80,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,7,2.733914668,2.46596076,0.36570948379592,0.329865905163867,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,922,326,596,6.39024066706535,0.103153034196031,0.000715751928606
Nmass,989,81,49,Ozbucak et al. (2017),Turkey,Ordu,Cyclamen coum,Primulaceae,2,1.326446281,0.694214876,0.576146283,1.056268185,15,h,37.85,40.99,1.0697,151.692169189453,20,500,0,500,6.21460809842219,0.647477143780607,0.166914252303389
Nmass,990,81,49,Ozbucak et al. (2017),Turkey,Ordu,Cyclamen coum,Primulaceae,3,2.429752066,0.694214876,1.584402278,1.056268185,15,h,37.85,40.99,1.0697,151.692169189453,20,1850,0,1850,7.52294091807237,1.25276296849537,0.182684298130465
Nmass,991,82,51,Rada et al. (1998),Venezuela,Merida,Espeletia schultzii,Asteraceae,2,0.93,1.69,0.894427191,0.670820393,3,h,-70.75,8.87,0.8172,141.491622924805,8.61666663487752,3550,2950,600,6.39692965521615,-0.597299221769817,0.360839977258305
Nmass,992,82,51,Rada et al. (1998),Venezuela,Merida,Espeletia schultzii,Asteraceae,3,1.05,1.69,1.565247584,0.670820393,3,h,-70.75,8.87,0.8172,141.491622924805,8.61666663487752,4200,2950,1250,7.13089883029635,-0.47593836476555,0.79325990996199
Nmass,993,83,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,2,0.832770097,0.92254651,0.665642601,0.443420379,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.102380181912053,0.173984281732868
Nmass,994,83,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,3,0.698003072,0.92254651,0.444444444,0.443420379,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.278914288089125,0.127291374879934
Nmass,995,83,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,4,0.607748763,0.92254651,0.443420379,0.443420379,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.417376214170171,0.152671087361785
Nmass,996,83,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,5,0.828195938,0.92254651,0.667349377,0.443420379,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.107888025500917,0.176063032950757
Nmass,997,83,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,6,0.827581499,0.92254651,0.666325311,0.443420379,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,500,500,6.21460809842219,-0.10863020136885,0.175857103133146
Nmass,998,84,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,2,0.778699437,1.002355351,0.665983956,0.444444444,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.25248272090806,0.185611793544682
Nmass,999,84,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,3,0.777402287,1.002355351,0.667349377,0.444444444,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.254149900219598,0.186702876012126
Nmass,1000,84,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,4,0.776309951,1.002355351,0.443761734,0.444444444,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.255555998663386,0.104672802556402
Nmass,1001,84,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,5,0.819388974,1.002355351,0.444444444,0.444444444,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.201548951656086,0.098162360799636
Nmass,1002,84,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,6,0.906639358,1.002355351,0.44615122,0.444444444,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,500,500,6.21460809842219,-0.100363110175487,0.087751903996706
Nmass,1003,85,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,2,2.636763953,2.860283325,1.10974569,0.66291176,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.081368294708181,0.046169948352748
Nmass,1004,85,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,3,3.124355692,2.860283325,0.443420379,0.66291176,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,0.088307398760149,0.014771416579979
Nmass,1005,85,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,4,2.989656938,2.860283325,0.667008022,0.66291176,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,0.044237959754521,0.020698130987205
Nmass,1006,85,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,5,3.12155658,2.860283325,0.666325311,0.66291176,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,0.087411096645905,0.019855919879727
Nmass,1007,86,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,2,2.984263526,2.851954258,1.111452466,0.666666667,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,0.045348527590826,0.038670524715734
Nmass,1008,86,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,3,3.782625021,2.851954258,0.889571599,0.666666667,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,0.282413754758667,0.021989821614634
Nmass,1009,86,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,4,3.781532685,2.851954258,0.4447858,0.666666667,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,0.282124935818066,0.013695462385382
Nmass,1010,86,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,5,3.513364055,2.851954258,0.666666667,0.666666667,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,0.20856953486027,0.018129684158833
Nmass,1011,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,2,2.177884615,1.615384615,0.504807692,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,1700,1600,100,4.60517018598809,0.298780965581325,0.015352923373597
Nmass,1012,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,3,1.586538462,1.615384615,0.173076923,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,1900,1600,300,5.7037824746562,-0.018018504973674,0.006987945911759
Nmass,1013,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,4,1.629807692,1.615384615,0.158653846,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2000,1600,400,5.99146454710798,0.008888947466551,0.006502995596808
Nmass,1014,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,5,2.019230769,1.615384615,0.216346154,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2100,1600,500,6.21460809842219,0.223143551438019,0.006903698997141
Nmass,1015,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,6,1.932692308,1.615384615,0.274038462,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2200,1600,600,6.39692965521615,0.179340929053116,0.008628720714008
Nmass,1016,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,7,2.076923077,1.615384615,0.403846154,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2300,1600,700,6.5510803350434,0.251314428556038,0.012169509026267
Nmass,1017,87,62,Takahashi and Matsuki (2016),Japan,Mount Norikura2,Solidago virgaurea,Asteraceae,8,2.091346154,1.615384615,0.533653846,0.245192308,5,h,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2400,1600,800,6.68461172766793,0.258234871437138,0.017630372768779
Nmass,1018,88,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,2,2.167582244,2.037767344,0.099610142,0.116610814,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,4600,4350,250,5.52146091786225,0.061757603823506,0.000107729845821
Nmass,1019,88,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,3,2.314020786,2.037767344,0.10063469,0.116610814,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,4800,4350,450,6.10924758276437,0.127131842140546,0.000103319581049
Nmass,1020,88,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,4,2.37530391,2.037767344,0.159463622,0.116610814,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,5100,4350,750,6.62007320653036,0.153270622100907,0.0001556329826
Nmass,1021,88,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,5,2.322764241,2.037767344,0.14240725,0.116610814,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,5200,4350,850,6.74523634948436,0.130903190310588,0.000140670355008
Nmass,1022,89,9,Casper et al. (2012),Mongolia,Lake Khuvsgul A,Festuca lenensis,Poaceae,2,1.337662338,1.649350649,0.290398439,0.232318751,5,h,100.75,51.01,0.5602,133.587646484375,9.86666685342789,1780,1670,110,4.70048036579242,-0.20945809776393,0.013393967050996
Nmass,1023,90,9,Casper et al. (2012),Mongolia,Lake Khuvsgul B,Festuca lenensis,Poaceae,2,1.454545455,1.564935065,0.392037892,0.392037892,5,h,100.75,51.01,0.5602,133.587646484375,9.86666685342789,1780,1705,75,4.31748811353631,-0.073150881364609,0.027080295172828
Pmass,1024,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,2,0.25037037,0.253333333,0.105669205,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1505,1420,85,4.44265125649032,-0.011764841743087,0.039079558023917
Pmass,1025,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,3,0.361481481,0.253333333,0.074443523,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1622,1420,202,5.30826769740121,0.355504668774364,0.011936317151503
Pmass,1026,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,4,0.377777778,0.253333333,0.02618914,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1757,1420,337,5.82008293035236,0.399599990559791,0.004415223100429
Pmass,1027,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,5,0.348148148,0.253333333,0.073142288,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1850,1420,430,6.06378520868761,0.317921958531757,0.012281578188541
Pmass,1028,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,6,0.545185185,0.253333333,0.157831672,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1962,1420,542,6.29526600143965,0.766419382642387,0.02021622347069
Pmass,1029,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,7,0.798518519,0.253333333,0.071626221,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2045,1420,625,6.4377516497364,1.1480520163251,0.005063232326307
Pmass,1030,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,8,0.995555556,0.253333333,0.094135296,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2110,1420,690,6.5366915975913,1.36859478578271,0.005242204458953
Pmass,1031,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,9,0.595555556,0.253333333,0.07554103,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2240,1420,820,6.7093043402583,0.854788534178419,0.006671796468238
Pmass,1032,1,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,10,0.481481481,0.253333333,0.066253866,0.033292156,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2300,1420,880,6.77992190747225,0.642161626142867,0.007241036579643
Pmass,1033,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,2,0.097658296,0.091860146,0.01839198,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3750,3700,50,3.91202300542815,0.061207341919785,0.008872714620317
Pmass,1034,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,3,0.085027058,0.091860146,0.009189755,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3800,3700,100,4.60517018598809,-0.077297733025497,0.004908248249925
Pmass,1035,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,4,0.087795207,0.091860146,0.009189755,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3850,3700,150,5.01063529409626,-0.045260359097758,0.004787414055083
Pmass,1036,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,5,0.118145091,0.091860146,0.009202224,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3900,3700,200,5.29831736654804,0.251646185619674,0.003972474899825
Pmass,1037,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,6,0.099416444,0.091860146,0.009202224,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3950,3700,250,5.52146091786225,0.079050264304119,0.004389320341902
Pmass,1038,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,7,0.099092247,0.091860146,0.012269633,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4000,3700,300,5.7037824746562,0.075783935897012,0.00551659919872
Pmass,1039,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,8,0.107970274,0.091860146,0.009177286,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4050,3700,350,5.85793315448346,0.161588680226274,0.004165471748818
Pmass,1040,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,9,0.104578668,0.091860146,0.009214694,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4100,3700,400,5.99146454710798,0.129672323746423,0.004255324723573
Pmass,1041,2,65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,10,0.095052246,0.091860146,0.009214694,0.012244694,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4150,3700,450,6.10924758276437,0.034159430052337,0.004527693435957
Pmass,1042,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,2,0.266353276,0.242138208,0.039888775,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3750,3700,50,3.91202300542815,0.095314862318236,0.004700825135983
Pmass,1043,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,3,0.278273772,0.242138208,0.018404449,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3800,3700,100,4.60517018598809,0.13909674989373,0.001691907642369
Pmass,1044,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,4,0.287164268,0.242138208,0.009202224,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3850,3700,150,5.01063529409626,0.170545743817178,0.001134018869336
Pmass,1045,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,5,0.354285643,0.242138208,0.009214694,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3900,3700,200,5.29831736654804,0.380594818319102,0.001075616796414
Pmass,1046,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,6,0.378550587,0.242138208,0.01839198,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,3950,3700,250,5.52146091786225,0.446841044627009,0.001356291494256
Pmass,1047,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,7,0.424237512,0.242138208,0.018367042,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4000,3700,300,5.7037824746562,0.560784797631822,0.001275268771837
Pmass,1048,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,8,0.473004314,0.242138208,0.030649143,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4050,3700,350,5.85793315448346,0.669595838382826,0.001662640024602
Pmass,1049,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,9,0.506409137,0.242138208,0.018379511,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4100,3700,400,5.99146454710798,0.737836243141251,0.001182410154145
Pmass,1050,3,65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,10,0.530636674,0.242138208,0.030674082,0.018404449,6,w,102.67,31.84,1.1231,134.521347045898,9.01666669050852,4150,3700,450,6.10924758276437,0.784568886719833,0.001519796036744
Pmass,1051,4,4,Bilgin and Guzel (2017),Turkey,Firtina Valley,Tilia rubra,Tiliaceae,2,2.23,2.14,0.721248917,0.424264069,5,w,40.96,40.97,1.1882,154.492034912109,19.4833334287008,679,330,349,5.85507192220243,0.041195756438267,0.028782342531378
Pmass,1052,4,4,Bilgin and Guzel (2017),Turkey,Firtina Valley,Tilia rubra,Tiliaceae,3,2.75,2.14,0.636396103,0.424264069,5,w,40.96,40.97,1.1882,154.492034912109,19.4833334287008,974,330,644,6.46769872610435,0.25079508264472,0.018571692364502
Pmass,1053,5,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus aliena,Fagaceae,2,0.15,0.1,0.014,0.003,3,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,1870,1480,390,5.96614673912369,0.405465108108164,0.003203703703704
Pmass,1054,5,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus aliena,Fagaceae,3,0.15,0.1,0.017,0.003,3,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2070,1480,590,6.38012253689976,0.405465108108164,0.004581481481481
Pmass,1055,6,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus spinosa,Fagaceae,2,0.06,0.07,0.003,0.009,3,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2100,1970,130,4.86753445045558,-0.154150679827258,0.006343537414966
Pmass,1056,6,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus spinosa,Fagaceae,3,0.05,0.07,0.003,0.009,3,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2200,1970,230,5.4380793089232,-0.336472236621213,0.006710204081633
Pmass,1057,7,17,Du et al. (2017),China,Baotianman Natural Reserve,Quercus variabilis ,Fagaceae,2,0.103731119,0.08286721,0.016677255,0.00833973,5,w,110.48,29.05,1.7867,130.737899780273,23.1833330790202,856,546,310,5.73657229747919,0.224562709902636,0.007195317703945
Pmass,1058,7,17,Du et al. (2017),China,Baotianman Natural Reserve,Quercus variabilis ,Fagaceae,3,0.098486558,0.08286721,0.014592323,0.00833973,5,w,110.48,29.05,1.7867,130.737899780273,23.1833330790202,1105,546,559,6.3261494731551,0.172680624755874,0.006416280117757
Pmass,1059,7,17,Du et al. (2017),China,Baotianman Natural Reserve,Quercus variabilis ,Fagaceae,4,0.102565113,0.08286721,0.021889586,0.00833973,5,w,110.48,29.05,1.7867,130.737899780273,23.1833330790202,1323,546,777,6.65544035036765,0.213258398569229,0.011135404742414
Pmass,1060,8,26,Idol et al. (2007),USA,HAVO,Acacia koa,Fabaceae,2,0.117,0.093,0.271108834,0.01161895,3,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1350,1200,150,5.01063529409626,0.2295744416445,1.79496111051524
Pmass,1061,8,26,Idol et al. (2007),USA,HAVO,Acacia koa,Fabaceae,3,0.11,0.093,0.003872983,0.01161895,3,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1600,1200,400,5.99146454710798,0.16788087263916,0.005616136663664
Pmass,1062,8,26,Idol et al. (2007),USA,HAVO,Acacia koa,Fabaceae,4,0.1,0.093,0.038729833,0.01161895,3,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1900,1200,700,6.5510803350434,0.072570692834836,0.055202912403974
